priority_rank,priority_tier,sap_module,sap_table,sap_field,sap_description,classification_bucket,top_canonical_concept_id,top_canonical_matches,top_knowledge_concept_id,top_knowledge_matches,suggested_action
52,P4,S/4HANA,MATDOC,KOKRS,Controlling Area,strong_canonical_candidate,picking.quantity,picking.quantity:1.00,picking.quantity,picking.quantity:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,KZBWS,Valuation of Special Stock,strong_canonical_candidate,requisition.line_item_number,requisition.line_item_number:1.00,requisition.line_item_number,requisition.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,KZVBR,Consumption posting,strong_canonical_candidate,requisition.line_item_number,requisition.line_item_number:1.00,requisition.line_item_number,requisition.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,LE_VBELN,Delivery,strong_canonical_candidate,delivery.id,delivery.id:1.00,delivery.id,delivery.id:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,LINE_DEPTH,Hierarchy level of line in document,strong_canonical_candidate,stock.quantity,stock.quantity:1.00,stock.quantity,stock.quantity:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,LSTAR,Activity Type,strong_canonical_candidate,activity id,activity id:1.00 | warehouse_task.type:0.70,activity id,activity id:1.00 | activity type:0.90,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,MANDT,Client,strong_canonical_candidate,contact.role,contact.role:0.90 | account.id:0.80 | activity id:0.80,client id,client id:1.00 | primary key:1.00 | record id:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,MAT_KDPOS,Sales Order Item of Valuated Sales Order Stock,strong_canonical_candidate,sales_order.id,sales_order.id:1.00,sales_order.id,sales_order.id:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,MAT_KDPOS_CID,Item Number of the SD Document (Stock Identifier),strong_canonical_candidate,sales_order.id,sales_order.id:0.75 | account.owner_employee_id:0.60 | activity id:0.60,account.owner_employee_id,account.owner_employee_id:0.55 | activity id:0.55 | company.id:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,MAT_PSPNR_CID,Work Breakdown Structure Element (Stock Identifier),strong_canonical_candidate,project.wbs_element_id,project.wbs_element_id:0.75 | activity id:0.60 | company.id:0.60,activity id,activity id:0.55 | company.id:0.55 | item id:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,MENGU,Quantity Updating in Material Master Record,strong_canonical_candidate,stock.quantity,stock.quantity:1.00,stock.quantity,stock.quantity:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,PALAN,WMS Number of pallets,strong_canonical_candidate,material.number,material.number:1.00,material.number,material.number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,PBAMG,Quantity,strong_canonical_candidate,stock.quantity,stock.quantity:1.00 | bom.quantity:0.70 | goods_receipt.quantity:0.70,stock.quantity,stock.quantity:1.00 | movement quantity:0.90 | quantity ordered:0.90,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,PERIV,Fiscal Year Variant,strong_canonical_candidate,fiscal_year.id,fiscal_year.id:1.00,fiscal_year.id,fiscal_year.id:1.00 | fiscal year:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,PPRCTR,Partner Profit Center,strong_canonical_candidate,profit_center.id,profit_center.id:1.00,profit_center.id,profit_center.id:1.00 | profit center:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,PRICE_SOURCE_A1,Indicator for Analytical Value of Price Source - not used,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,RSART,Record type,strong_canonical_candidate,activity id,activity id:1.00,activity id,activity id:1.00 | sap_knowledge_available.record_type:0.90,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SAKTO,G/L Account Number,strong_canonical_candidate,sap_term.cost_element,sap_term.cost_element:1.00 | account.id:0.60 | supplier_bank_account.account_number:0.60,sap_term.cost_element,sap_term.cost_element:1.00 | account number:0.55 | bank account employee:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SALK3,Value of total valuated stock before the posting,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SERVICEPERFORMER,Service Performer,strong_canonical_candidate,requisition.line_item_number,requisition.line_item_number:1.00,requisition.line_item_number,requisition.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SERVICE_DOC_ID,Service Document ID,strong_canonical_candidate,service.id,service.id:0.75 | activity id:0.60 | attachment.id:0.60,document id,document id:0.70 | activity id:0.55 | company.id:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SERVICE_DOC_ITEM_ID,Service Document Item ID,strong_canonical_candidate,material.id,material.id:0.75 | product.id:0.75 | service.id:0.75,document id,document id:0.70 | item id:0.70 | material number:0.70,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SGTXT,Item Text,strong_canonical_candidate,journal_entry.line_item_number,journal_entry.line_item_number:1.00,journal_entry.line_item_number,journal_entry.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SGT_RCAT,Requirement Segment,strong_canonical_candidate,requisition.line_item_number,requisition.line_item_number:1.00,requisition.line_item_number,requisition.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SGT_SCAT,Stock Segment,strong_canonical_candidate,requisition.line_item_number,requisition.line_item_number:1.00,requisition.line_item_number,requisition.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SHKUM,Debit/credit indicator in revaluation,strong_canonical_candidate,journal_entry.debit_credit_indicator,journal_entry.debit_credit_indicator:1.00,journal_entry.debit_credit_indicator,journal_entry.debit_credit_indicator:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,SOBKZ,Special Stock Indicator,strong_canonical_candidate,requisition.line_item_number,requisition.line_item_number:1.00,requisition.line_item_number,requisition.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,STOCK_VALUE_A1,Analytical Value of Warehouse Stock - not used,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,STOCK_VKWRT,Value at Sales Prices Including Value-Added Tax,strong_canonical_candidate,invoice.amount,invoice.amount:1.00 | payroll.tax_amount:0.50 | price.unit:0.50,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,TANUM,Transfer Order Number,strong_canonical_candidate,material.number,material.number:1.00,material.number,material.number:1.00 | pick list number:1.00 | stock transfer:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,TBNUM,Transfer Requirement Number,strong_canonical_candidate,material.number,material.number:1.00,material.number,material.number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,TCODE,Undefined range (can be used for patch levels),strong_canonical_candidate,sap_term.transaction_code,sap_term.transaction_code:1.00,sap_term.transaction_code,sap_term.transaction_code:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,TXJCD,Tax Jurisdiction,strong_canonical_candidate,tax.jurisdiction_code,tax.jurisdiction_code:1.00,tax.jurisdiction_code,tax.jurisdiction_code:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,UBNUM,Posting Change Number,strong_canonical_candidate,material.number,material.number:1.00,material.number,material.number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,UMCHA,Receiving/Issuing Batch,strong_canonical_candidate,picking.quantity,picking.quantity:1.00,picking.quantity,picking.quantity:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,UMMAT,Receiving/Issuing Material,strong_canonical_candidate,picking.quantity,picking.quantity:1.00,picking.quantity,picking.quantity:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,UMMEN_CG,Quantity Updating in Material Master Record,strong_canonical_candidate,stock.quantity,stock.quantity:1.00,stock.quantity,stock.quantity:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,UMSOK,Special Stock Indicator,strong_canonical_candidate,requisition.line_item_number,requisition.line_item_number:1.00,requisition.line_item_number,requisition.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,UMWER_CG,Value Updating in Material Master Record,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,UMZST,Status of Transfer Batch,strong_canonical_candidate,product.lifecycle_status,product.lifecycle_status:1.00,product.lifecycle_status,product.lifecycle_status:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,VBELN_IM,Delivery,strong_canonical_candidate,delivery.id,delivery.id:1.00,delivery.id,delivery.id:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,VBELP_IM,Delivery Item,strong_canonical_candidate,delivery.line_item_number,delivery.line_item_number:1.00,delivery.line_item_number,delivery.line_item_number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,VKWRA,Value at Sales Prices Excluding Value Added Tax,strong_canonical_candidate,invoice.amount,invoice.amount:1.00 | payroll.tax_amount:0.50 | price.unit:0.50,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,VKWRT,Value at Sales Prices Including Value-Added Tax,strong_canonical_candidate,invoice.amount,invoice.amount:1.00 | payroll.tax_amount:0.50 | price.unit:0.50,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,VPRSV,Price control indicator,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,WEANZ,Number of GR/GI Slips to Be Printed,strong_canonical_candidate,material.number,material.number:1.00,material.number,material.number:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,WEMPF,Goods Recipient,strong_canonical_candidate,picking.quantity,picking.quantity:1.00,picking.quantity,picking.quantity:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,WERTU,Value Updating in Material Master Record,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,WEUNB,"Goods Receipt, Non-Valuated",strong_canonical_candidate,requisition.line_item_number,requisition.line_item_number:1.00,requisition.line_item_number,requisition.line_item_number:1.00 | goods receipt:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,WORK_ITEM_ID,Work Item ID,strong_canonical_candidate,material.id,material.id:0.75 | product.id:0.75 | activity id:0.60,item id,item id:0.70 | material number:0.70 | po line material:0.70,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,WRF_CHARSTC1,Characteristic Value 1,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,WRF_CHARSTC2,Characteristic Value 2,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,WRF_CHARSTC3,Characteristic Value 3,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,XRUEM,Allow Posting to Previous Period (Backposting),strong_canonical_candidate,fiscal_period.id,fiscal_period.id:1.00,fiscal_period.id,fiscal_period.id:1.00 | period to:0.55 | posting period:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,XSKST,Indicator: Statistical Posting to Cost Center,strong_canonical_candidate,cost_center.id,cost_center.id:1.00 | cost_center.code:0.50,cost_center.id,cost_center.id:1.00 | cost center:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,XSPRO,Indicator: Posting to Project Is Statistical,strong_canonical_candidate,project.id,project.id:1.00,project.id,project.id:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,MATDOC,_DATAAGING,Data Filter Value for Data Aging,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,PRCD_ELEMENTS,CLIENT,Client,strong_canonical_candidate,contact.role,contact.role:1.00,contact.role,contact.role:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,PRCD_ELEMENTS,KAPPL,Application,strong_canonical_candidate,profit_center.id,profit_center.id:1.00,profit_center.id,profit_center.id:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,PRCD_ELEMENTS,KAWRT,Condition Basis,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,PRCD_ELEMENTS,KAWRT_K,Condition Basis,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,PRCD_ELEMENTS,KFAKTOR,Factor for Condition Base Value,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,PRCD_ELEMENTS,KMEIN,Condition Unit in the Document,strong_canonical_candidate,uom.code,uom.code:1.00,uom.code,uom.code:1.00,promote_existing_canonical_alias_after_quick_review
52,P4,S/4HANA,PRCD_ELEMENTS,KMXAW,Indicator for Maximum Condition Basis Value,strong_canonical_candidate,invoice.amount,invoice.amount:1.00,invoice.amount,invoice.amount:1.00 | gross amount:0.55 | invoice amount:0.55,promote_existing_canonical_alias_after_quick_review
